time,device,source,rssi,tag
2022-10-27 21:38:48.485799+00:00,aysylu phone,living_room_blinds,-89,upstairs-both-20221027
2022-10-27 21:38:48.584618+00:00,david watch,bedroom_blinds,-73,upstairs-both-20221027
2022-10-27 21:38:48.727815+00:00,aysylu watch,living_room_blinds,-84,upstairs-both-20221027
2022-10-27 21:38:49.199960+00:00,aysylu phone,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:38:49.722876+00:00,david phone,living_room_blinds,-84,upstairs-both-20221027
2022-10-27 21:38:50.738739+00:00,aysylu watch,living_room_blinds,-86,upstairs-both-20221027
2022-10-27 21:38:51.386655+00:00,aysylu phone,basement_beacon,-81,upstairs-both-20221027
2022-10-27 21:38:51.390379+00:00,aysylu phone,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:38:51.618816+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:38:51.948387+00:00,aysylu phone,basement_pi,-82,upstairs-both-20221027
2022-10-27 21:38:52.012989+00:00,aysylu watch,basement_pi,-86,upstairs-both-20221027
2022-10-27 21:38:52.075339+00:00,aysylu watch,basement_beacon,-82,upstairs-both-20221027
2022-10-27 21:38:52.091284+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:38:52.896740+00:00,aysylu phone,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:38:54.015836+00:00,aysylu watch,bedroom_blinds,-79,upstairs-both-20221027
2022-10-27 21:38:54.941155+00:00,david phone,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:38:54.950003+00:00,aysylu phone,bedroom_blinds,-87,upstairs-both-20221027
2022-10-27 21:38:55.149165+00:00,aysylu phone,living_room_blinds,-89,upstairs-both-20221027
2022-10-27 21:38:55.161518+00:00,david watch,living_room_blinds,-93,upstairs-both-20221027
2022-10-27 21:38:56.500380+00:00,david watch,bedroom_blinds,-79,upstairs-both-20221027
2022-10-27 21:38:57.403782+00:00,aysylu phone,living_room_blinds,-88,upstairs-both-20221027
2022-10-27 21:38:58.319850+00:00,aysylu phone,living_room_blinds,-85,upstairs-both-20221027
2022-10-27 21:38:58.751855+00:00,david phone,bedroom_blinds,-78,upstairs-both-20221027
2022-10-27 21:39:00.387091+00:00,david watch,bedroom_blinds,-76,upstairs-both-20221027
2022-10-27 21:39:00.693488+00:00,david watch,basement_beacon,-76,upstairs-both-20221027
2022-10-27 21:39:01.328614+00:00,aysylu phone,bedroom_blinds,-85,upstairs-both-20221027
2022-10-27 21:39:01.525069+00:00,aysylu phone,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:39:01.691898+00:00,aysylu phone,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:39:01.845895+00:00,aysylu phone,living_room_blinds,-86,upstairs-both-20221027
2022-10-27 21:39:02.214376+00:00,aysylu phone,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:39:02.520199+00:00,aysylu watch,living_room_blinds,-89,upstairs-both-20221027
2022-10-27 21:39:02.617175+00:00,aysylu phone,bedroom_blinds,-88,upstairs-both-20221027
2022-10-27 21:39:02.677214+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:39:02.717641+00:00,aysylu phone,basement_pi,-82,upstairs-both-20221027
2022-10-27 21:39:02.771808+00:00,aysylu watch,basement_pi,-86,upstairs-both-20221027
2022-10-27 21:39:02.828078+00:00,aysylu phone,living_room_blinds,-88,upstairs-both-20221027
2022-10-27 21:39:02.851106+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:39:02.875713+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:39:03.117970+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:39:03.133119+00:00,aysylu phone,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:39:03.161098+00:00,david watch,living_room_blinds,-93,upstairs-both-20221027
2022-10-27 21:39:03.546073+00:00,aysylu phone,basement_beacon,-79,upstairs-both-20221027
2022-10-27 21:39:03.949511+00:00,aysylu watch,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:39:04.503910+00:00,david watch,basement_beacon,-76,upstairs-both-20221027
2022-10-27 21:39:05.081956+00:00,aysylu phone,living_room_blinds,-83,upstairs-both-20221027
2022-10-27 21:39:05.392757+00:00,david phone,living_room_blinds,-88,upstairs-both-20221027
2022-10-27 21:39:05.798416+00:00,aysylu phone,bedroom_blinds,-88,upstairs-both-20221027
2022-10-27 21:39:06.101880+00:00,aysylu watch,basement_beacon,-80,upstairs-both-20221027
2022-10-27 21:39:06.445355+00:00,david watch,bedroom_blinds,-76,upstairs-both-20221027
2022-10-27 21:39:06.635043+00:00,aysylu watch,living_room_blinds,-82,upstairs-both-20221027
2022-10-27 21:39:08.048531+00:00,aysylu watch,basement_beacon,-83,upstairs-both-20221027
2022-10-27 21:39:08.272771+00:00,aysylu phone,living_room_blinds,-85,upstairs-both-20221027
2022-10-27 21:39:08.575623+00:00,aysylu watch,living_room_blinds,-86,upstairs-both-20221027
2022-10-27 21:39:09.221712+00:00,aysylu phone,living_room_blinds,-85,upstairs-both-20221027
2022-10-27 21:39:09.225175+00:00,david phone,living_room_blinds,-90,upstairs-both-20221027
2022-10-27 21:39:09.616083+00:00,aysylu phone,basement_beacon,-83,upstairs-both-20221027
2022-10-27 21:39:09.996670+00:00,aysylu watch,basement_beacon,-83,upstairs-both-20221027
2022-10-27 21:39:10.313066+00:00,david watch,bedroom_blinds,-77,upstairs-both-20221027
2022-10-27 21:39:10.509071+00:00,aysylu phone,living_room_blinds,-86,upstairs-both-20221027
2022-10-27 21:39:10.511894+00:00,aysylu watch,living_room_blinds,-85,upstairs-both-20221027
2022-10-27 21:39:10.604333+00:00,david phone,bedroom_blinds,-78,upstairs-both-20221027
2022-10-27 21:39:10.606597+00:00,david watch,basement_beacon,-77,upstairs-both-20221027
2022-10-27 21:39:10.609626+00:00,aysylu phone,basement_beacon,-83,upstairs-both-20221027
2022-10-27 21:39:11.134802+00:00,aysylu phone,living_room_blinds,-84,upstairs-both-20221027
2022-10-27 21:39:11.226490+00:00,aysylu phone,basement_beacon,-80,upstairs-both-20221027
2022-10-27 21:39:11.249975+00:00,aysylu phone,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:39:11.522809+00:00,aysylu phone,basement_beacon,-82,upstairs-both-20221027
2022-10-27 21:39:11.571092+00:00,aysylu phone,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:39:11.864146+00:00,aysylu phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:39:13.068395+00:00,david watch,living_room_blinds,-93,upstairs-both-20221027
2022-10-27 21:39:13.820190+00:00,aysylu watch,basement_pi,-86,upstairs-both-20221027
2022-10-27 21:39:13.821262+00:00,aysylu phone,basement_pi,-82,upstairs-both-20221027
2022-10-27 21:39:13.853171+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:39:14.058786+00:00,aysylu watch,basement_pi,-86,upstairs-both-20221027
2022-10-27 21:39:14.798817+00:00,aysylu phone,basement_beacon,-76,upstairs-both-20221027
2022-10-27 21:39:15.009445+00:00,david watch,living_room_blinds,-98,upstairs-both-20221027
2022-10-27 21:39:15.424150+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:39:15.729492+00:00,aysylu phone,basement_beacon,-79,upstairs-both-20221027
2022-10-27 21:39:15.773290+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:39:15.947509+00:00,aysylu phone,living_room_blinds,-82,upstairs-both-20221027
2022-10-27 21:39:16.035966+00:00,aysylu phone,basement_beacon,-79,upstairs-both-20221027
2022-10-27 21:39:16.470795+00:00,david phone,basement_beacon,-85,upstairs-both-20221027
2022-10-27 21:39:16.472486+00:00,aysylu phone,bedroom_blinds,-85,upstairs-both-20221027
2022-10-27 21:39:16.940134+00:00,aysylu phone,living_room_blinds,-73,upstairs-both-20221027
2022-10-27 21:39:16.941257+00:00,david watch,living_room_blinds,-93,upstairs-both-20221027
2022-10-27 21:39:16.991131+00:00,aysylu phone,bedroom_blinds,-77,upstairs-both-20221027
2022-10-27 21:39:17.051526+00:00,aysylu phone,basement_beacon,-70,upstairs-both-20221027
2022-10-27 21:39:17.267095+00:00,aysylu phone,living_room_blinds,-77,upstairs-both-20221027
2022-10-27 21:39:17.980043+00:00,aysylu watch,basement_beacon,-79,upstairs-both-20221027
2022-10-27 21:39:18.812560+00:00,aysylu phone,living_room_blinds,-73,upstairs-both-20221027
2022-10-27 21:39:19.920146+00:00,aysylu watch,basement_beacon,-81,upstairs-both-20221027
2022-10-27 21:39:20.754543+00:00,david phone,living_room_blinds,-85,upstairs-both-20221027
2022-10-27 21:39:21.796706+00:00,aysylu phone,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:39:22.122176+00:00,david phone,basement_beacon,-82,upstairs-both-20221027
2022-10-27 21:39:22.176864+00:00,david watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:39:22.407031+00:00,david watch,basement_beacon,-81,upstairs-both-20221027
2022-10-27 21:39:22.787500+00:00,aysylu phone,basement_beacon,-70,upstairs-both-20221027
2022-10-27 21:39:23.616469+00:00,aysylu phone,living_room_blinds,-82,upstairs-both-20221027
2022-10-27 21:39:23.707861+00:00,aysylu phone,bedroom_blinds,-79,upstairs-both-20221027
2022-10-27 21:39:23.723341+00:00,aysylu watch,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:39:23.917799+00:00,aysylu phone,living_room_blinds,-72,upstairs-both-20221027
