time,device,source,rssi,tag
2022-10-27 22:14:25.706091+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:14:25.710401+00:00,david phone,basement_beacon,-32,basement-david-20221027
2022-10-27 22:14:25.724636+00:00,david phone,living_room_blinds,-73,basement-david-20221027
2022-10-27 22:14:25.766494+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:14:25.849321+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:14:26.717719+00:00,aysylu phone,bedroom_blinds,-90,basement-david-20221027
2022-10-27 22:14:26.731689+00:00,aysylu watch,basement_beacon,-81,basement-david-20221027
2022-10-27 22:14:26.733430+00:00,aysylu phone,basement_beacon,-79,basement-david-20221027
2022-10-27 22:14:26.785663+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:14:27.474783+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:14:27.651112+00:00,david phone,bedroom_blinds,-86,basement-david-20221027
2022-10-27 22:14:28.590822+00:00,aysylu watch,basement_beacon,-81,basement-david-20221027
2022-10-27 22:14:28.659510+00:00,aysylu phone,bedroom_blinds,-93,basement-david-20221027
2022-10-27 22:14:29.585343+00:00,david phone,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:14:30.202285+00:00,david watch,basement_beacon,-62,basement-david-20221027
2022-10-27 22:14:30.205924+00:00,david watch,living_room_blinds,-80,basement-david-20221027
2022-10-27 22:14:31.532245+00:00,david phone,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:14:32.155979+00:00,david watch,bedroom_blinds,-91,basement-david-20221027
2022-10-27 22:14:32.776808+00:00,aysylu phone,basement_beacon,-81,basement-david-20221027
2022-10-27 22:14:34.405631+00:00,aysylu watch,bedroom_blinds,-90,basement-david-20221027
2022-10-27 22:14:35.625777+00:00,david phone,living_room_blinds,-73,basement-david-20221027
2022-10-27 22:14:35.634472+00:00,david phone,basement_beacon,-35,basement-david-20221027
2022-10-27 22:14:36.261574+00:00,david watch,living_room_blinds,-80,basement-david-20221027
2022-10-27 22:14:36.279349+00:00,david watch,basement_beacon,-56,basement-david-20221027
2022-10-27 22:14:36.656381+00:00,aysylu phone,bedroom_blinds,-93,basement-david-20221027
2022-10-27 22:14:36.672716+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:14:36.711534+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:14:36.811301+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:14:36.859931+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:14:37.673508+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:14:40.442277+00:00,aysylu watch,basement_beacon,-79,basement-david-20221027
2022-10-27 22:14:40.763039+00:00,aysylu phone,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:14:41.464729+00:00,david phone,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:14:41.697474+00:00,david phone,living_room_blinds,-78,basement-david-20221027
2022-10-27 22:14:42.384920+00:00,david watch,living_room_blinds,-80,basement-david-20221027
2022-10-27 22:14:42.395310+00:00,david watch,basement_beacon,-56,basement-david-20221027
2022-10-27 22:14:42.396404+00:00,aysylu watch,basement_beacon,-79,basement-david-20221027
2022-10-27 22:14:42.399997+00:00,aysylu watch,bedroom_blinds,-90,basement-david-20221027
2022-10-27 22:14:42.698567+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:14:43.612392+00:00,david phone,living_room_blinds,-78,basement-david-20221027
2022-10-27 22:14:44.333447+00:00,david watch,basement_beacon,-54,basement-david-20221027
2022-10-27 22:14:44.652910+00:00,aysylu phone,bedroom_blinds,-94,basement-david-20221027
2022-10-27 22:14:45.558889+00:00,david phone,living_room_blinds,-72,basement-david-20221027
2022-10-27 22:14:45.561567+00:00,david phone,basement_beacon,-35,basement-david-20221027
2022-10-27 22:14:46.628502+00:00,aysylu phone,bedroom_blinds,-84,basement-david-20221027
2022-10-27 22:14:47.505792+00:00,david phone,living_room_blinds,-72,basement-david-20221027
2022-10-27 22:14:47.508486+00:00,david phone,basement_beacon,-31,basement-david-20221027
2022-10-27 22:14:47.636510+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:14:47.726235+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:14:48.138827+00:00,david watch,living_room_blinds,-82,basement-david-20221027
2022-10-27 22:14:48.143051+00:00,david watch,basement_beacon,-53,basement-david-20221027
2022-10-27 22:14:48.736603+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:14:48.749081+00:00,aysylu phone,basement_beacon,-78,basement-david-20221027
2022-10-27 22:14:48.844653+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:14:49.206256+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:14:49.296912+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:14:49.454806+00:00,david phone,basement_beacon,-35,basement-david-20221027
2022-10-27 22:14:50.073660+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:14:50.707654+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:14:52.016069+00:00,david watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:14:52.634040+00:00,aysylu phone,bedroom_blinds,-95,basement-david-20221027
2022-10-27 22:14:53.959588+00:00,david watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:14:55.523761+00:00,david phone,bedroom_blinds,-84,basement-david-20221027
2022-10-27 22:14:55.835254+00:00,david watch,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:14:56.138562+00:00,aysylu watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:14:56.829204+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:14:58.358448+00:00,aysylu watch,basement_beacon,-81,basement-david-20221027
2022-10-27 22:14:58.364535+00:00,aysylu watch,living_room_blinds,-95,basement-david-20221027
2022-10-27 22:14:58.871277+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:14:59.278607+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:14:59.336832+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:14:59.521247+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:14:59.664084+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:14:59.983076+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:14:59.998878+00:00,david watch,living_room_blinds,-81,basement-david-20221027
2022-10-27 22:15:00.034167+00:00,david watch,basement_beacon,-65,basement-david-20221027
2022-10-27 22:15:00.920320+00:00,aysylu phone,basement_beacon,-81,basement-david-20221027
2022-10-27 22:15:01.875321+00:00,david watch,living_room_blinds,-80,basement-david-20221027
2022-10-27 22:15:01.944407+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:15:02.260603+00:00,aysylu watch,basement_beacon,-84,basement-david-20221027
2022-10-27 22:15:03.524478+00:00,david phone,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:15:04.810404+00:00,aysylu phone,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:15:05.433911+00:00,david phone,bedroom_blinds,-84,basement-david-20221027
2022-10-27 22:15:06.044370+00:00,david watch,living_room_blinds,-80,basement-david-20221027
2022-10-27 22:15:06.341514+00:00,aysylu watch,basement_beacon,-81,basement-david-20221027
2022-10-27 22:15:07.626824+00:00,david phone,basement_beacon,-35,basement-david-20221027
2022-10-27 22:15:07.987501+00:00,david watch,living_room_blinds,-86,basement-david-20221027
2022-10-27 22:15:07.992134+00:00,david watch,basement_beacon,-55,basement-david-20221027
2022-10-27 22:15:08.301805+00:00,aysylu watch,basement_beacon,-83,basement-david-20221027
2022-10-27 22:15:09.550515+00:00,david phone,basement_beacon,-32,basement-david-20221027
2022-10-27 22:15:09.558757+00:00,david phone,living_room_blinds,-71,basement-david-20221027
2022-10-27 22:15:09.711771+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:15:09.817898+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:15:09.876883+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:15:09.929553+00:00,david watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:15:10.475281+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:15:11.486444+00:00,david phone,living_room_blinds,-72,basement-david-20221027
2022-10-27 22:15:12.116875+00:00,aysylu watch,basement_beacon,-82,basement-david-20221027
2022-10-27 22:15:12.734626+00:00,aysylu phone,basement_beacon,-84,basement-david-20221027
2022-10-27 22:15:13.414673+00:00,david phone,basement_beacon,-35,basement-david-20221027
2022-10-27 22:15:13.419580+00:00,david phone,living_room_blinds,-72,basement-david-20221027
