time,device,source,rssi,tag
2022-10-27 21:55:47.218904+00:00,david watch,living_room_blinds,-93,upstairs-both-20221027
2022-10-27 21:55:47.289593+00:00,david phone,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:55:48.912731+00:00,david watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:55:49.123143+00:00,aysylu phone,living_room_blinds,-91,upstairs-both-20221027
2022-10-27 21:55:49.219627+00:00,david phone,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:55:49.526200+00:00,aysylu watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:55:49.781526+00:00,david phone,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:55:53.414976+00:00,david phone,bedroom_blinds,-81,upstairs-both-20221027
2022-10-27 21:55:54.351011+00:00,aysylu phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:55:54.733569+00:00,aysylu watch,basement_pi,-86,upstairs-both-20221027
2022-10-27 21:55:54.950076+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:55:54.992678+00:00,david phone,basement_pi,-75,upstairs-both-20221027
2022-10-27 21:55:55.138751+00:00,aysylu phone,basement_pi,-77,upstairs-both-20221027
2022-10-27 21:55:55.583223+00:00,david phone,living_room_blinds,-82,upstairs-both-20221027
2022-10-27 21:55:56.899009+00:00,david watch,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:55:57.206025+00:00,david phone,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:55:59.151952+00:00,david phone,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:55:59.461085+00:00,aysylu watch,bedroom_blinds,-86,upstairs-both-20221027
2022-10-27 21:56:00.711280+00:00,aysylu phone,living_room_blinds,-91,upstairs-both-20221027
2022-10-27 21:56:01.001196+00:00,david watch,living_room_blinds,-95,upstairs-both-20221027
2022-10-27 21:56:02.945591+00:00,david watch,basement_beacon,-76,upstairs-both-20221027
2022-10-27 21:56:03.558889+00:00,david phone,living_room_blinds,-86,upstairs-both-20221027
2022-10-27 21:56:04.271639+00:00,aysylu phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:56:04.579791+00:00,david watch,bedroom_blinds,-91,upstairs-both-20221027
2022-10-27 21:56:04.893311+00:00,david watch,basement_beacon,-81,upstairs-both-20221027
2022-10-27 21:56:05.200265+00:00,david phone,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:56:05.708829+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:56:05.834227+00:00,aysylu watch,basement_pi,-86,upstairs-both-20221027
2022-10-27 21:56:05.915206+00:00,aysylu watch,basement_beacon,-74,upstairs-both-20221027
2022-10-27 21:56:06.011779+00:00,david phone,basement_pi,-75,upstairs-both-20221027
2022-10-27 21:56:06.316342+00:00,aysylu phone,basement_pi,-77,upstairs-both-20221027
2022-10-27 21:56:06.435270+00:00,aysylu phone,basement_pi,-77,upstairs-both-20221027
2022-10-27 21:56:07.456015+00:00,david phone,living_room_blinds,-82,upstairs-both-20221027
2022-10-27 21:56:07.459150+00:00,aysylu watch,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:56:09.085788+00:00,david phone,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:56:10.639105+00:00,david watch,basement_beacon,-77,upstairs-both-20221027
2022-10-27 21:56:10.929231+00:00,david watch,living_room_blinds,-89,upstairs-both-20221027
2022-10-27 21:56:11.551019+00:00,david phone,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:56:12.266390+00:00,david watch,bedroom_blinds,-89,upstairs-both-20221027
2022-10-27 21:56:12.800285+00:00,david watch,living_room_blinds,-94,upstairs-both-20221027
2022-10-27 21:56:13.195745+00:00,david phone,basement_beacon,-82,upstairs-both-20221027
2022-10-27 21:56:14.522609+00:00,david watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:56:15.440409+00:00,aysylu watch,bedroom_blinds,-88,upstairs-both-20221027
2022-10-27 21:56:16.091262+00:00,aysylu phone,basement_beacon,-73,upstairs-both-20221027
2022-10-27 21:56:16.579280+00:00,david watch,bedroom_blinds,-86,upstairs-both-20221027
2022-10-27 21:56:16.668679+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:56:16.737706+00:00,david phone,basement_pi,-75,upstairs-both-20221027
2022-10-27 21:56:16.809461+00:00,aysylu watch,basement_pi,-86,upstairs-both-20221027
2022-10-27 21:56:17.432020+00:00,aysylu phone,basement_pi,-77,upstairs-both-20221027
2022-10-27 21:56:17.699107+00:00,aysylu watch,basement_beacon,-83,upstairs-both-20221027
2022-10-27 21:56:18.628691+00:00,david watch,basement_beacon,-76,upstairs-both-20221027
2022-10-27 21:56:18.923048+00:00,david watch,living_room_blinds,-93,upstairs-both-20221027
