time,device,source,rssi,tag
2022-10-27 20:37:46.328275+00:00,david watch,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:37:46.367335+00:00,david phone,living_room_blinds,-67,main-floor-david-20221027
2022-10-27 20:37:47.382268+00:00,david watch,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:37:48.203658+00:00,david watch,bedroom_blinds,-80,main-floor-david-20221027
2022-10-27 20:37:48.293129+00:00,aysylu phone,living_room_blinds,-92,main-floor-david-20221027
2022-10-27 20:37:48.311310+00:00,david phone,living_room_blinds,-64,main-floor-david-20221027
2022-10-27 20:37:48.742515+00:00,david watch,basement_pi,-82,main-floor-david-20221027
2022-10-27 20:37:48.816954+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:37:48.826205+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:37:48.992578+00:00,aysylu watch,basement_beacon,-81,main-floor-david-20221027
2022-10-27 20:37:49.313468+00:00,david watch,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:37:49.797259+00:00,aysylu watch,bedroom_blinds,-87,main-floor-david-20221027
2022-10-27 20:37:49.932826+00:00,david phone,basement_beacon,-71,main-floor-david-20221027
2022-10-27 20:37:50.060842+00:00,aysylu watch,basement_pi,-87,main-floor-david-20221027
2022-10-27 20:37:50.760827+00:00,david phone,bedroom_blinds,-84,main-floor-david-20221027
2022-10-27 20:37:50.933026+00:00,aysylu watch,basement_beacon,-82,main-floor-david-20221027
2022-10-27 20:37:51.789361+00:00,david watch,living_room_blinds,-73,main-floor-david-20221027
2022-10-27 20:37:52.073134+00:00,david watch,bedroom_blinds,-78,main-floor-david-20221027
2022-10-27 20:37:52.688224+00:00,aysylu phone,bedroom_blinds,-88,main-floor-david-20221027
2022-10-27 20:37:52.704156+00:00,david phone,bedroom_blinds,-70,main-floor-david-20221027
2022-10-27 20:37:53.692228+00:00,aysylu watch,bedroom_blinds,-85,main-floor-david-20221027
2022-10-27 20:37:54.338391+00:00,aysylu phone,living_room_blinds,-92,main-floor-david-20221027
2022-10-27 20:37:55.332282+00:00,aysylu watch,living_room_blinds,-88,main-floor-david-20221027
2022-10-27 20:37:55.641238+00:00,david watch,living_room_blinds,-72,main-floor-david-20221027
2022-10-27 20:37:56.247890+00:00,david watch,bedroom_blinds,-70,main-floor-david-20221027
2022-10-27 20:37:56.564864+00:00,aysylu phone,bedroom_blinds,-92,main-floor-david-20221027
2022-10-27 20:37:57.933426+00:00,david phone,basement_beacon,-71,main-floor-david-20221027
2022-10-27 20:37:58.213633+00:00,david phone,living_room_blinds,-67,main-floor-david-20221027
2022-10-27 20:37:58.743955+00:00,david phone,bedroom_blinds,-80,main-floor-david-20221027
2022-10-27 20:37:59.428099+00:00,aysylu watch,bedroom_blinds,-85,main-floor-david-20221027
2022-10-27 20:37:59.683733+00:00,aysylu watch,basement_pi,-87,main-floor-david-20221027
2022-10-27 20:37:59.759478+00:00,david watch,basement_pi,-82,main-floor-david-20221027
2022-10-27 20:37:59.843594+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:37:59.844637+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
