time,device,source,rssi,tag
2022-10-27 20:34:01.172118+00:00,david phone,basement_beacon,-71,main-floor-david-20221027
2022-10-27 20:34:02.469728+00:00,david phone,bedroom_blinds,-84,main-floor-david-20221027
2022-10-27 20:34:02.472298+00:00,david phone,basement_beacon,-72,main-floor-david-20221027
2022-10-27 20:34:02.782180+00:00,aysylu phone,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:34:02.787874+00:00,aysylu watch,bedroom_blinds,-84,main-floor-david-20221027
2022-10-27 20:34:03.301106+00:00,david watch,living_room_blinds,-75,main-floor-david-20221027
2022-10-27 20:34:03.395151+00:00,david phone,basement_beacon,-72,main-floor-david-20221027
2022-10-27 20:34:04.518733+00:00,david phone,living_room_blinds,-68,main-floor-david-20221027
2022-10-27 20:34:05.651549+00:00,david phone,basement_beacon,-83,main-floor-david-20221027
2022-10-27 20:34:05.665549+00:00,david phone,bedroom_blinds,-71,main-floor-david-20221027
2022-10-27 20:34:06.262686+00:00,david watch,bedroom_blinds,-71,main-floor-david-20221027
2022-10-27 20:34:06.271331+00:00,david watch,basement_beacon,-78,main-floor-david-20221027
2022-10-27 20:34:06.575029+00:00,david phone,basement_beacon,-83,main-floor-david-20221027
2022-10-27 20:34:06.596424+00:00,aysylu phone,basement_beacon,-84,main-floor-david-20221027
2022-10-27 20:34:06.772934+00:00,david phone,living_room_blinds,-68,main-floor-david-20221027
2022-10-27 20:34:07.919146+00:00,david phone,bedroom_blinds,-71,main-floor-david-20221027
2022-10-27 20:34:08.516426+00:00,aysylu phone,basement_beacon,-79,main-floor-david-20221027
2022-10-27 20:34:08.756621+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:34:08.823890+00:00,david phone,basement_beacon,-82,main-floor-david-20221027
2022-10-27 20:34:08.831858+00:00,aysylu watch,bedroom_blinds,-87,main-floor-david-20221027
2022-10-27 20:34:09.025886+00:00,david phone,living_room_blinds,-68,main-floor-david-20221027
2022-10-27 20:34:09.170877+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:34:09.287755+00:00,david watch,basement_pi,-82,main-floor-david-20221027
2022-10-27 20:34:09.331139+00:00,david watch,living_room_blinds,-81,main-floor-david-20221027
2022-10-27 20:34:10.459901+00:00,aysylu phone,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:34:10.775486+00:00,aysylu watch,basement_beacon,-83,main-floor-david-20221027
2022-10-27 20:34:10.779179+00:00,aysylu watch,bedroom_blinds,-83,main-floor-david-20221027
2022-10-27 20:34:11.081180+00:00,david phone,basement_beacon,-84,main-floor-david-20221027
2022-10-27 20:34:11.196808+00:00,aysylu watch,basement_pi,-90,main-floor-david-20221027
2022-10-27 20:34:11.221949+00:00,david phone,living_room_blinds,-68,main-floor-david-20221027
2022-10-27 20:34:12.129108+00:00,aysylu watch,basement_pi,-90,main-floor-david-20221027
2022-10-27 20:34:12.333780+00:00,david watch,bedroom_blinds,-77,main-floor-david-20221027
2022-10-27 20:34:12.336511+00:00,david watch,basement_beacon,-88,main-floor-david-20221027
2022-10-27 20:34:13.151954+00:00,david watch,living_room_blinds,-84,main-floor-david-20221027
2022-10-27 20:34:13.531509+00:00,david phone,living_room_blinds,-64,main-floor-david-20221027
2022-10-27 20:34:14.254846+00:00,david watch,bedroom_blinds,-77,main-floor-david-20221027
2022-10-27 20:34:14.260786+00:00,david watch,basement_beacon,-90,main-floor-david-20221027
2022-10-27 20:34:15.094073+00:00,david watch,living_room_blinds,-71,main-floor-david-20221027
2022-10-27 20:34:15.579867+00:00,david phone,basement_beacon,-64,main-floor-david-20221027
2022-10-27 20:34:15.720562+00:00,aysylu phone,living_room_blinds,-87,main-floor-david-20221027
