time,device,source,rssi,tag
2022-10-27 21:36:19.840447+00:00,aysylu watch,basement_beacon,-81,upstairs-both-20221027
2022-10-27 21:36:20.735359+00:00,david phone,living_room_blinds,-89,upstairs-both-20221027
2022-10-27 21:36:21.145815+00:00,david watch,basement_beacon,-74,upstairs-both-20221027
2022-10-27 21:36:22.084502+00:00,david phone,basement_beacon,-87,upstairs-both-20221027
2022-10-27 21:36:22.163884+00:00,aysylu phone,bedroom_blinds,-88,upstairs-both-20221027
2022-10-27 21:36:23.696578+00:00,aysylu watch,basement_beacon,-81,upstairs-both-20221027
2022-10-27 21:36:23.800700+00:00,aysylu phone,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:36:24.323699+00:00,aysylu phone,basement_beacon,-72,upstairs-both-20221027
2022-10-27 21:36:25.030435+00:00,david watch,bedroom_blinds,-78,upstairs-both-20221027
2022-10-27 21:36:25.275473+00:00,david watch,basement_beacon,-75,upstairs-both-20221027
2022-10-27 21:36:25.644801+00:00,aysylu watch,basement_beacon,-78,upstairs-both-20221027
2022-10-27 21:36:25.739554+00:00,aysylu phone,living_room_blinds,-90,upstairs-both-20221027
2022-10-27 21:36:26.256882+00:00,aysylu phone,basement_beacon,-72,upstairs-both-20221027
2022-10-27 21:36:27.901526+00:00,david phone,bedroom_blinds,-93,upstairs-both-20221027
2022-10-27 21:36:28.632672+00:00,aysylu watch,basement_pi,-85,upstairs-both-20221027
2022-10-27 21:36:28.982088+00:00,aysylu phone,basement_pi,-82,upstairs-both-20221027
2022-10-27 21:36:29.583253+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:36:29.663958+00:00,david watch,basement_pi,-95,upstairs-both-20221027
2022-10-27 21:36:29.814843+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:36:30.090102+00:00,aysylu phone,basement_beacon,-72,upstairs-both-20221027
2022-10-27 21:36:30.142693+00:00,david phone,bedroom_blinds,-81,upstairs-both-20221027
2022-10-27 21:36:31.495223+00:00,aysylu phone,living_room_blinds,-88,upstairs-both-20221027
2022-10-27 21:36:32.312113+00:00,david phone,basement_beacon,-85,upstairs-both-20221027
2022-10-27 21:36:33.012499+00:00,david watch,bedroom_blinds,-75,upstairs-both-20221027
2022-10-27 21:36:33.323407+00:00,aysylu watch,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:36:33.940871+00:00,aysylu phone,basement_beacon,-72,upstairs-both-20221027
2022-10-27 21:36:34.898856+00:00,david watch,bedroom_blinds,-78,upstairs-both-20221027
2022-10-27 21:36:34.987820+00:00,aysylu watch,living_room_blinds,-91,upstairs-both-20221027
2022-10-27 21:36:35.581877+00:00,aysylu watch,basement_beacon,-79,upstairs-both-20221027
2022-10-27 21:36:39.675558+00:00,aysylu watch,basement_pi,-85,upstairs-both-20221027
2022-10-27 21:36:39.678609+00:00,aysylu watch,basement_beacon,-78,upstairs-both-20221027
2022-10-27 21:36:39.693827+00:00,aysylu phone,basement_pi,-82,upstairs-both-20221027
2022-10-27 21:36:39.763842+00:00,david phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:36:39.873910+00:00,david watch,basement_pi,-95,upstairs-both-20221027
2022-10-27 21:36:41.000773+00:00,david watch,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:36:41.034424+00:00,aysylu watch,living_room_blinds,-90,upstairs-both-20221027
2022-10-27 21:36:41.310240+00:00,david watch,basement_beacon,-75,upstairs-both-20221027
2022-10-27 21:36:41.332238+00:00,aysylu watch,bedroom_blinds,-74,upstairs-both-20221027
2022-10-27 21:36:41.408616+00:00,david phone,living_room_blinds,-98,upstairs-both-20221027
2022-10-27 21:36:41.612968+00:00,aysylu phone,basement_beacon,-72,upstairs-both-20221027
2022-10-27 21:36:41.629072+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:36:43.556247+00:00,aysylu phone,bedroom_blinds,-77,upstairs-both-20221027
2022-10-27 21:36:43.869554+00:00,david phone,basement_beacon,-85,upstairs-both-20221027
2022-10-27 21:36:44.584698+00:00,david watch,living_room_blinds,-95,upstairs-both-20221027
2022-10-27 21:36:44.906098+00:00,aysylu watch,living_room_blinds,-91,upstairs-both-20221027
2022-10-27 21:36:45.197030+00:00,aysylu watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:36:45.201858+00:00,aysylu phone,living_room_blinds,-88,upstairs-both-20221027
2022-10-27 21:36:45.440347+00:00,aysylu watch,basement_beacon,-81,upstairs-both-20221027
2022-10-27 21:36:45.818747+00:00,david phone,basement_beacon,-87,upstairs-both-20221027
2022-10-27 21:36:47.683270+00:00,aysylu phone,basement_beacon,-72,upstairs-both-20221027
2022-10-27 21:36:47.697979+00:00,david phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:36:48.979712+00:00,david watch,bedroom_blinds,-77,upstairs-both-20221027
2022-10-27 21:36:49.631185+00:00,david phone,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:36:50.696223+00:00,aysylu phone,basement_pi,-82,upstairs-both-20221027
2022-10-27 21:36:50.908364+00:00,david watch,basement_pi,-95,upstairs-both-20221027
2022-10-27 21:36:50.930663+00:00,david watch,bedroom_blinds,-76,upstairs-both-20221027
2022-10-27 21:36:51.221194+00:00,aysylu watch,basement_pi,-85,upstairs-both-20221027
2022-10-27 21:36:51.236685+00:00,aysylu watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:36:51.345206+00:00,david phone,living_room_blinds,-94,upstairs-both-20221027
2022-10-27 21:36:51.410893+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:36:52.878170+00:00,david watch,bedroom_blinds,-78,upstairs-both-20221027
2022-10-27 21:36:53.210712+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:36:53.486856+00:00,david phone,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:36:55.375357+00:00,aysylu phone,bedroom_blinds,-89,upstairs-both-20221027
2022-10-27 21:36:55.435029+00:00,aysylu watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:36:55.688507+00:00,david phone,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:36:55.711452+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:36:55.989687+00:00,david watch,basement_beacon,-78,upstairs-both-20221027
2022-10-27 21:36:57.078773+00:00,aysylu phone,living_room_blinds,-89,upstairs-both-20221027
2022-10-27 21:36:57.080083+00:00,aysylu watch,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:36:57.314243+00:00,aysylu phone,bedroom_blinds,-77,upstairs-both-20221027
2022-10-27 21:36:57.595448+00:00,aysylu phone,basement_beacon,-74,upstairs-both-20221027
2022-10-27 21:36:57.684344+00:00,david phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:36:57.911589+00:00,david phone,basement_beacon,-84,upstairs-both-20221027
2022-10-27 21:36:59.538022+00:00,aysylu phone,basement_beacon,-72,upstairs-both-20221027
2022-10-27 21:37:01.479984+00:00,aysylu watch,bedroom_blinds,-73,upstairs-both-20221027
2022-10-27 21:37:01.491913+00:00,david phone,bedroom_blinds,-83,upstairs-both-20221027
2022-10-27 21:37:01.717645+00:00,aysylu phone,basement_pi,-82,upstairs-both-20221027
2022-10-27 21:37:01.755351+00:00,aysylu watch,basement_pi,-85,upstairs-both-20221027
2022-10-27 21:37:01.779866+00:00,david watch,bedroom_blinds,-77,upstairs-both-20221027
2022-10-27 21:37:02.045575+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:37:03.423743+00:00,aysylu watch,bedroom_blinds,-81,upstairs-both-20221027
2022-10-27 21:37:03.658078+00:00,david phone,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:37:03.660640+00:00,aysylu watch,basement_beacon,-83,upstairs-both-20221027
2022-10-27 21:37:03.735223+00:00,david phone,basement_beacon,-82,upstairs-both-20221027
2022-10-27 21:37:05.061995+00:00,aysylu phone,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:37:05.076447+00:00,aysylu watch,living_room_blinds,-87,upstairs-both-20221027
2022-10-27 21:37:05.316239+00:00,aysylu watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:37:05.373211+00:00,david phone,bedroom_blinds,-93,upstairs-both-20221027
2022-10-27 21:37:05.599578+00:00,aysylu phone,basement_beacon,-72,upstairs-both-20221027
2022-10-27 21:37:06.958890+00:00,david phone,living_room_blinds,-89,upstairs-both-20221027
2022-10-27 21:37:07.226519+00:00,david phone,bedroom_blinds,-87,upstairs-both-20221027
