time,device,source,rssi,tag
2022-10-27 22:22:43.390993+00:00,david watch,bedroom_blinds,-80,basement-david-20221027
2022-10-27 22:22:43.672919+00:00,david phone,living_room_blinds,-67,basement-david-20221027
2022-10-27 22:22:45.936196+00:00,aysylu watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:22:46.693921+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:22:47.281704+00:00,david phone,bedroom_blinds,-80,basement-david-20221027
2022-10-27 22:22:47.503722+00:00,david phone,living_room_blinds,-66,basement-david-20221027
2022-10-27 22:22:47.861919+00:00,aysylu watch,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:22:48.993550+00:00,aysylu watch,basement_beacon,-80,basement-david-20221027
2022-10-27 22:22:49.415979+00:00,david phone,living_room_blinds,-66,basement-david-20221027
2022-10-27 22:22:49.755603+00:00,aysylu watch,bedroom_blinds,-82,basement-david-20221027
2022-10-27 22:22:50.531298+00:00,david phone,basement_beacon,-62,basement-david-20221027
2022-10-27 22:22:51.631080+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:22:51.666299+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:22:51.696580+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:22:51.851808+00:00,aysylu phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:22:52.475912+00:00,david phone,basement_beacon,-77,basement-david-20221027
2022-10-27 22:22:53.094295+00:00,aysylu watch,basement_beacon,-80,basement-david-20221027
2022-10-27 22:22:53.297934+00:00,david phone,living_room_blinds,-82,basement-david-20221027
2022-10-27 22:22:53.299084+00:00,david watch,bedroom_blinds,-83,basement-david-20221027
2022-10-27 22:22:54.423658+00:00,david phone,basement_beacon,-64,basement-david-20221027
2022-10-27 22:22:54.662633+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:22:54.933841+00:00,aysylu phone,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:22:55.549986+00:00,david watch,living_room_blinds,-83,basement-david-20221027
2022-10-27 22:22:55.853445+00:00,aysylu watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:22:56.167578+00:00,david phone,living_room_blinds,-68,basement-david-20221027
2022-10-27 22:22:56.271868+00:00,aysylu phone,basement_beacon,-79,basement-david-20221027
2022-10-27 22:22:56.679271+00:00,david watch,basement_beacon,-67,basement-david-20221027
2022-10-27 22:22:57.111410+00:00,aysylu phone,bedroom_blinds,-92,basement-david-20221027
2022-10-27 22:22:57.288231+00:00,david phone,basement_beacon,-75,basement-david-20221027
2022-10-27 22:22:57.431404+00:00,david watch,bedroom_blinds,-83,basement-david-20221027
2022-10-27 22:22:57.496677+00:00,david watch,living_room_blinds,-74,basement-david-20221027
2022-10-27 22:22:57.808866+00:00,aysylu watch,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:22:58.211742+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:22:59.686227+00:00,aysylu watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:23:00.154618+00:00,aysylu phone,basement_beacon,-78,basement-david-20221027
