time,device,source,rssi,tag
2022-10-27 21:57:44.737153+00:00,aysylu watch,basement_beacon,-74,upstairs-both-20221027
2022-10-27 21:57:45.006533+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:57:45.546898+00:00,aysylu watch,bedroom_blinds,-88,upstairs-both-20221027
2022-10-27 21:57:45.636171+00:00,aysylu phone,basement_pi,-77,upstairs-both-20221027
2022-10-27 21:57:45.651602+00:00,aysylu phone,basement_beacon,-87,upstairs-both-20221027
2022-10-27 21:57:46.245230+00:00,david phone,basement_pi,-75,upstairs-both-20221027
2022-10-27 21:57:46.788548+00:00,david phone,basement_pi,-75,upstairs-both-20221027
2022-10-27 21:57:47.598387+00:00,aysylu phone,basement_beacon,-73,upstairs-both-20221027
2022-10-27 21:57:47.913322+00:00,david phone,basement_beacon,-83,upstairs-both-20221027
2022-10-27 21:57:48.733008+00:00,aysylu phone,living_room_blinds,-91,upstairs-both-20221027
2022-10-27 21:57:49.036895+00:00,david phone,living_room_blinds,-85,upstairs-both-20221027
2022-10-27 21:57:49.369858+00:00,aysylu watch,bedroom_blinds,-94,upstairs-both-20221027
2022-10-27 21:57:50.360660+00:00,aysylu phone,bedroom_blinds,-91,upstairs-both-20221027
2022-10-27 21:57:50.669817+00:00,david phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:57:50.778577+00:00,david watch,basement_beacon,-80,upstairs-both-20221027
2022-10-27 21:57:52.614833+00:00,david phone,bedroom_blinds,-80,upstairs-both-20221027
2022-10-27 21:57:52.713137+00:00,david watch,basement_beacon,-75,upstairs-both-20221027
2022-10-27 21:57:52.713920+00:00,aysylu watch,basement_beacon,-82,upstairs-both-20221027
2022-10-27 21:57:54.814188+00:00,david phone,bedroom_blinds,-81,upstairs-both-20221027
2022-10-27 21:57:55.590828+00:00,aysylu phone,basement_beacon,-74,upstairs-both-20221027
2022-10-27 21:57:55.700853+00:00,david phone,basement_pi,-75,upstairs-both-20221027
2022-10-27 21:57:55.718675+00:00,aysylu watch,basement_pi,-86,upstairs-both-20221027
2022-10-27 21:57:55.834547+00:00,aysylu phone,basement_pi,-77,upstairs-both-20221027
2022-10-27 21:57:56.055596+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:57:56.202725+00:00,david phone,basement_pi,-75,upstairs-both-20221027
2022-10-27 21:57:56.266176+00:00,david watch,basement_pi,-87,upstairs-both-20221027
2022-10-27 21:57:56.807594+00:00,david phone,bedroom_blinds,-85,upstairs-both-20221027
2022-10-27 21:57:57.043961+00:00,david phone,living_room_blinds,-82,upstairs-both-20221027
2022-10-27 21:57:57.544908+00:00,aysylu phone,basement_beacon,-90,upstairs-both-20221027
2022-10-27 21:57:58.685479+00:00,david phone,bedroom_blinds,-81,upstairs-both-20221027
2022-10-27 21:58:00.706767+00:00,aysylu watch,basement_beacon,-82,upstairs-both-20221027
2022-10-27 21:58:01.312986+00:00,aysylu watch,bedroom_blinds,-89,upstairs-both-20221027
2022-10-27 21:58:02.238313+00:00,aysylu phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:58:03.161136+00:00,david watch,bedroom_blinds,-84,upstairs-both-20221027
2022-10-27 21:58:04.104991+00:00,aysylu phone,bedroom_blinds,-82,upstairs-both-20221027
2022-10-27 21:58:04.532161+00:00,david watch,basement_beacon,-76,upstairs-both-20221027
2022-10-27 21:58:06.695183+00:00,david phone,basement_pi,-75,upstairs-both-20221027
2022-10-27 21:58:06.832820+00:00,aysylu phone,basement_pi,-77,upstairs-both-20221027
2022-10-27 21:58:06.952171+00:00,david phone,living_room_blinds,-86,upstairs-both-20221027
2022-10-27 21:58:07.023900+00:00,david watch,basement_pi,-87,upstairs-both-20221027
