time,device,source,rssi,tag
2022-10-27 20:40:04.882133+00:00,david watch,basement_beacon,-78,main-floor-david-20221027
2022-10-27 20:40:04.882801+00:00,david watch,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:40:05.485440+00:00,aysylu phone,basement_beacon,-82,main-floor-david-20221027
2022-10-27 20:40:05.491655+00:00,aysylu phone,bedroom_blinds,-92,main-floor-david-20221027
2022-10-27 20:40:07.430714+00:00,aysylu phone,basement_beacon,-82,main-floor-david-20221027
2022-10-27 20:40:07.738677+00:00,aysylu watch,basement_beacon,-83,main-floor-david-20221027
2022-10-27 20:40:08.062001+00:00,david phone,basement_beacon,-71,main-floor-david-20221027
2022-10-27 20:40:08.073283+00:00,david phone,bedroom_blinds,-78,main-floor-david-20221027
2022-10-27 20:40:08.462757+00:00,david watch,living_room_blinds,-70,main-floor-david-20221027
2022-10-27 20:40:09.680086+00:00,aysylu watch,bedroom_blinds,-87,main-floor-david-20221027
2022-10-27 20:40:09.684378+00:00,aysylu watch,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:40:09.717316+00:00,david phone,living_room_blinds,-64,main-floor-david-20221027
2022-10-27 20:40:10.400634+00:00,david watch,living_room_blinds,-79,main-floor-david-20221027
2022-10-27 20:40:11.717378+00:00,david watch,basement_pi,-82,main-floor-david-20221027
2022-10-27 20:40:11.813635+00:00,aysylu watch,basement_pi,-87,main-floor-david-20221027
2022-10-27 20:40:12.187350+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:40:12.272396+00:00,david watch,living_room_blinds,-68,main-floor-david-20221027
2022-10-27 20:40:12.345057+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:40:12.860804+00:00,david watch,basement_beacon,-78,main-floor-david-20221027
2022-10-27 20:40:12.961911+00:00,aysylu watch,living_room_blinds,-88,main-floor-david-20221027
2022-10-27 20:40:15.418681+00:00,aysylu watch,bedroom_blinds,-85,main-floor-david-20221027
2022-10-27 20:40:15.443097+00:00,aysylu watch,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:40:15.522565+00:00,david phone,living_room_blinds,-62,main-floor-david-20221027
2022-10-27 20:40:16.784237+00:00,david watch,bedroom_blinds,-74,main-floor-david-20221027
2022-10-27 20:40:18.387172+00:00,david watch,living_room_blinds,-67,main-floor-david-20221027
2022-10-27 20:40:19.007260+00:00,aysylu watch,living_room_blinds,-89,main-floor-david-20221027
2022-10-27 20:40:19.315372+00:00,david phone,living_room_blinds,-62,main-floor-david-20221027
2022-10-27 20:40:20.641365+00:00,aysylu phone,living_room_blinds,-92,main-floor-david-20221027
2022-10-27 20:40:20.837341+00:00,david watch,bedroom_blinds,-80,main-floor-david-20221027
2022-10-27 20:40:20.855046+00:00,david watch,basement_beacon,-77,main-floor-david-20221027
2022-10-27 20:40:21.146285+00:00,aysylu phone,basement_beacon,-76,main-floor-david-20221027
2022-10-27 20:40:21.282493+00:00,david phone,living_room_blinds,-61,main-floor-david-20221027
2022-10-27 20:40:21.487306+00:00,aysylu watch,basement_beacon,-83,main-floor-david-20221027
2022-10-27 20:40:21.489617+00:00,aysylu watch,bedroom_blinds,-86,main-floor-david-20221027
2022-10-27 20:40:22.582473+00:00,aysylu phone,living_room_blinds,-94,main-floor-david-20221027
2022-10-27 20:40:22.599687+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:40:22.761097+00:00,david watch,basement_pi,-82,main-floor-david-20221027
2022-10-27 20:40:22.790417+00:00,david watch,bedroom_blinds,-77,main-floor-david-20221027
2022-10-27 20:40:22.796963+00:00,david watch,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:40:22.801143+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:40:23.093624+00:00,aysylu phone,bedroom_blinds,-87,main-floor-david-20221027
2022-10-27 20:40:23.108901+00:00,aysylu phone,basement_beacon,-75,main-floor-david-20221027
2022-10-27 20:40:23.203051+00:00,david phone,living_room_blinds,-64,main-floor-david-20221027
2022-10-27 20:40:23.391659+00:00,aysylu watch,basement_pi,-87,main-floor-david-20221027
2022-10-27 20:40:23.412419+00:00,aysylu watch,basement_beacon,-84,main-floor-david-20221027
2022-10-27 20:40:23.716371+00:00,david phone,bedroom_blinds,-71,main-floor-david-20221027
2022-10-27 20:40:23.725599+00:00,david phone,basement_beacon,-65,main-floor-david-20221027
2022-10-27 20:40:24.737775+00:00,david watch,basement_beacon,-78,main-floor-david-20221027
2022-10-27 20:40:25.053140+00:00,aysylu phone,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:40:25.373531+00:00,aysylu watch,bedroom_blinds,-88,main-floor-david-20221027
2022-10-27 20:40:25.657548+00:00,david phone,bedroom_blinds,-76,main-floor-david-20221027
2022-10-27 20:40:26.065288+00:00,david watch,living_room_blinds,-70,main-floor-david-20221027
2022-10-27 20:40:26.904005+00:00,aysylu phone,bedroom_blinds,-88,main-floor-david-20221027
2022-10-27 20:40:26.907024+00:00,aysylu phone,basement_beacon,-75,main-floor-david-20221027
2022-10-27 20:40:27.296831+00:00,david phone,living_room_blinds,-67,main-floor-david-20221027
2022-10-27 20:40:27.601558+00:00,david phone,bedroom_blinds,-83,main-floor-david-20221027
2022-10-27 20:40:28.838240+00:00,aysylu phone,bedroom_blinds,-92,main-floor-david-20221027
2022-10-27 20:40:28.856424+00:00,aysylu phone,basement_beacon,-75,main-floor-david-20221027
2022-10-27 20:40:29.245225+00:00,david phone,living_room_blinds,-64,main-floor-david-20221027
2022-10-27 20:40:29.467993+00:00,aysylu watch,bedroom_blinds,-86,main-floor-david-20221027
2022-10-27 20:40:29.490507+00:00,aysylu watch,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:40:30.467006+00:00,david watch,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:40:30.474263+00:00,david watch,basement_beacon,-78,main-floor-david-20221027
2022-10-27 20:40:30.570730+00:00,aysylu phone,living_room_blinds,-93,main-floor-david-20221027
2022-10-27 20:40:31.186233+00:00,david phone,living_room_blinds,-67,main-floor-david-20221027
2022-10-27 20:40:31.413235+00:00,aysylu watch,basement_beacon,-81,main-floor-david-20221027
2022-10-27 20:40:32.413154+00:00,david watch,bedroom_blinds,-81,main-floor-david-20221027
2022-10-27 20:40:32.416788+00:00,david watch,basement_beacon,-84,main-floor-david-20221027
2022-10-27 20:40:33.342703+00:00,david phone,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:40:33.793146+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:40:33.879376+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:40:34.016048+00:00,david watch,basement_pi,-82,main-floor-david-20221027
2022-10-27 20:40:34.158455+00:00,aysylu watch,basement_pi,-87,main-floor-david-20221027
2022-10-27 20:40:34.358965+00:00,david watch,bedroom_blinds,-83,main-floor-david-20221027
2022-10-27 20:40:34.911301+00:00,aysylu phone,basement_beacon,-78,main-floor-david-20221027
2022-10-27 20:40:35.005497+00:00,david phone,living_room_blinds,-62,main-floor-david-20221027
2022-10-27 20:40:36.000668+00:00,david watch,living_room_blinds,-77,main-floor-david-20221027
2022-10-27 20:40:36.848613+00:00,aysylu phone,bedroom_blinds,-89,main-floor-david-20221027
2022-10-27 20:40:41.357298+00:00,david phone,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:40:41.357886+00:00,aysylu watch,basement_beacon,-80,main-floor-david-20221027
2022-10-27 20:40:41.731278+00:00,david watch,living_room_blinds,-74,main-floor-david-20221027
2022-10-27 20:40:42.961723+00:00,aysylu phone,bedroom_blinds,-85,main-floor-david-20221027
2022-10-27 20:40:43.271881+00:00,aysylu watch,basement_beacon,-82,main-floor-david-20221027
2022-10-27 20:40:43.272753+00:00,david phone,basement_beacon,-79,main-floor-david-20221027
2022-10-27 20:40:44.199817+00:00,david watch,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:40:44.235224+00:00,david watch,basement_beacon,-77,main-floor-david-20221027
2022-10-27 20:40:44.849863+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:40:45.119137+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:40:45.180474+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:40:45.587545+00:00,david watch,basement_pi,-82,main-floor-david-20221027
2022-10-27 20:40:46.254314+00:00,david watch,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:40:46.314906+00:00,aysylu watch,basement_pi,-87,main-floor-david-20221027
2022-10-27 20:40:48.810963+00:00,david phone,living_room_blinds,-65,main-floor-david-20221027
2022-10-27 20:40:49.323516+00:00,aysylu watch,bedroom_blinds,-85,main-floor-david-20221027
2022-10-27 20:40:49.330636+00:00,david phone,basement_beacon,-70,main-floor-david-20221027
2022-10-27 20:40:54.150821+00:00,david watch,bedroom_blinds,-80,main-floor-david-20221027
2022-10-27 20:40:54.838867+00:00,david phone,living_room_blinds,-77,main-floor-david-20221027
2022-10-27 20:40:55.170454+00:00,aysylu watch,bedroom_blinds,-85,main-floor-david-20221027
2022-10-27 20:40:55.170873+00:00,david phone,bedroom_blinds,-88,main-floor-david-20221027
2022-10-27 20:40:55.637407+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:40:55.776766+00:00,david watch,basement_pi,-82,main-floor-david-20221027
