time,device,source,rssi,tag
2022-10-27 22:21:49.913357+00:00,david watch,living_room_blinds,-83,basement-david-20221027
2022-10-27 22:21:50.532654+00:00,david phone,living_room_blinds,-74,basement-david-20221027
2022-10-27 22:21:51.652253+00:00,david phone,basement_beacon,-77,basement-david-20221027
2022-10-27 22:21:51.863107+00:00,david watch,living_room_blinds,-82,basement-david-20221027
2022-10-27 22:21:52.986625+00:00,david watch,basement_beacon,-65,basement-david-20221027
2022-10-27 22:21:53.597506+00:00,aysylu watch,basement_beacon,-79,basement-david-20221027
2022-10-27 22:21:55.177341+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:21:56.364544+00:00,david phone,living_room_blinds,-79,basement-david-20221027
2022-10-27 22:21:56.759835+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:21:56.773609+00:00,david watch,basement_beacon,-66,basement-david-20221027
2022-10-27 22:21:56.843230+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:21:57.380130+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:21:58.183739+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:21:58.246465+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:22:00.660515+00:00,david watch,bedroom_blinds,-82,basement-david-20221027
2022-10-27 22:22:01.280031+00:00,david phone,bedroom_blinds,-79,basement-david-20221027
2022-10-27 22:22:01.284119+00:00,aysylu phone,basement_beacon,-77,basement-david-20221027
2022-10-27 22:22:01.585090+00:00,aysylu watch,basement_beacon,-81,basement-david-20221027
2022-10-27 22:22:02.607923+00:00,david watch,bedroom_blinds,-81,basement-david-20221027
2022-10-27 22:22:02.849113+00:00,david watch,basement_beacon,-67,basement-david-20221027
2022-10-27 22:22:03.224480+00:00,aysylu phone,bedroom_blinds,-91,basement-david-20221027
2022-10-27 22:22:03.533592+00:00,aysylu watch,basement_beacon,-78,basement-david-20221027
2022-10-27 22:22:03.672106+00:00,david watch,living_room_blinds,-83,basement-david-20221027
2022-10-27 22:22:04.792093+00:00,david watch,basement_beacon,-67,basement-david-20221027
2022-10-27 22:22:05.592206+00:00,david watch,living_room_blinds,-81,basement-david-20221027
2022-10-27 22:22:06.293086+00:00,david phone,living_room_blinds,-78,basement-david-20221027
2022-10-27 22:22:06.704996+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:22:07.358585+00:00,david phone,basement_beacon,-78,basement-david-20221027
2022-10-27 22:22:07.608927+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:22:07.796076+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:22:07.932426+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:22:08.447397+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:22:08.645843+00:00,david watch,bedroom_blinds,-80,basement-david-20221027
2022-10-27 22:22:08.688006+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:22:09.586872+00:00,aysylu watch,basement_beacon,-82,basement-david-20221027
2022-10-27 22:22:09.809325+00:00,aysylu phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:22:10.839262+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:22:11.216687+00:00,david phone,basement_beacon,-77,basement-david-20221027
2022-10-27 22:22:12.445745+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:22:14.406085+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:22:14.704325+00:00,david watch,basement_beacon,-67,basement-david-20221027
2022-10-27 22:22:15.097795+00:00,david phone,bedroom_blinds,-93,basement-david-20221027
2022-10-27 22:22:15.542428+00:00,david watch,living_room_blinds,-84,basement-david-20221027
2022-10-27 22:22:16.962464+00:00,david phone,bedroom_blinds,-83,basement-david-20221027
2022-10-27 22:22:17.331633+00:00,aysylu watch,bedroom_blinds,-85,basement-david-20221027
2022-10-27 22:22:17.765879+00:00,david watch,living_room_blinds,-73,basement-david-20221027
2022-10-27 22:22:18.078013+00:00,david phone,living_room_blinds,-66,basement-david-20221027
2022-10-27 22:22:18.279802+00:00,aysylu phone,bedroom_blinds,-91,basement-david-20221027
2022-10-27 22:22:18.507158+00:00,aysylu phone,basement_beacon,-81,basement-david-20221027
2022-10-27 22:22:18.581783+00:00,david watch,bedroom_blinds,-83,basement-david-20221027
2022-10-27 22:22:18.593777+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:22:18.919562+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:22:18.920729+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:22:19.060006+00:00,aysylu phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:22:19.200063+00:00,aysylu watch,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:22:19.383409+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:22:19.726625+00:00,david watch,living_room_blinds,-83,basement-david-20221027
2022-10-27 22:22:20.525110+00:00,david watch,bedroom_blinds,-80,basement-david-20221027
2022-10-27 22:22:21.145568+00:00,david phone,basement_beacon,-75,basement-david-20221027
2022-10-27 22:22:21.573496+00:00,david watch,living_room_blinds,-82,basement-david-20221027
2022-10-27 22:22:22.377172+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:22:22.695960+00:00,david watch,basement_beacon,-65,basement-david-20221027
