time,device,source,rssi,tag
2022-10-27 22:20:06.724147+00:00,david phone,bedroom_blinds,-85,basement-david-20221027
2022-10-27 22:20:06.783118+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:20:07.010273+00:00,david phone,basement_beacon,-74,basement-david-20221027
2022-10-27 22:20:07.015053+00:00,david phone,living_room_blinds,-67,basement-david-20221027
2022-10-27 22:20:07.204238+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:20:07.209277+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:20:07.278434+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:20:07.336745+00:00,david watch,bedroom_blinds,-83,basement-david-20221027
2022-10-27 22:20:07.344550+00:00,david watch,living_room_blinds,-73,basement-david-20221027
2022-10-27 22:20:08.335713+00:00,aysylu watch,bedroom_blinds,-85,basement-david-20221027
2022-10-27 22:20:10.285816+00:00,aysylu watch,bedroom_blinds,-85,basement-david-20221027
2022-10-27 22:20:10.519095+00:00,aysylu watch,basement_beacon,-87,basement-david-20221027
2022-10-27 22:20:11.220950+00:00,david watch,bedroom_blinds,-81,basement-david-20221027
2022-10-27 22:20:13.148264+00:00,david watch,bedroom_blinds,-81,basement-david-20221027
2022-10-27 22:20:14.376246+00:00,aysylu watch,basement_beacon,-84,basement-david-20221027
2022-10-27 22:20:14.722991+00:00,david phone,bedroom_blinds,-85,basement-david-20221027
2022-10-27 22:20:14.990978+00:00,david phone,basement_beacon,-65,basement-david-20221027
2022-10-27 22:20:16.927725+00:00,david phone,living_room_blinds,-66,basement-david-20221027
2022-10-27 22:20:16.938560+00:00,david phone,basement_beacon,-62,basement-david-20221027
2022-10-27 22:20:17.247327+00:00,david watch,living_room_blinds,-83,basement-david-20221027
2022-10-27 22:20:17.262406+00:00,david watch,basement_beacon,-66,basement-david-20221027
2022-10-27 22:20:17.681908+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:20:17.732378+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:20:17.795669+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:20:17.943477+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:20:18.584450+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:20:19.197538+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:20:19.286225+00:00,david watch,living_room_blinds,-74,basement-david-20221027
2022-10-27 22:20:20.205201+00:00,aysylu watch,bedroom_blinds,-86,basement-david-20221027
2022-10-27 22:20:20.824179+00:00,david phone,bedroom_blinds,-80,basement-david-20221027
2022-10-27 22:20:20.840837+00:00,aysylu phone,bedroom_blinds,-95,basement-david-20221027
2022-10-27 22:20:21.128115+00:00,david watch,bedroom_blinds,-82,basement-david-20221027
2022-10-27 22:20:21.136045+00:00,aysylu phone,basement_beacon,-81,basement-david-20221027
2022-10-27 22:20:22.379796+00:00,aysylu watch,living_room_blinds,-93,basement-david-20221027
