time,device,source,rssi,tag
2022-10-27 20:28:06.638853+00:00,aysylu watch,basement_pi,-90,main-floor-david-20221027
2022-10-27 20:28:09.807447+00:00,david phone,living_room_blinds,-82,main-floor-david-20221027
2022-10-27 20:28:13.798281+00:00,aysylu phone,bedroom_blinds,-81,main-floor-david-20221027
2022-10-27 20:28:14.723099+00:00,david phone,bedroom_blinds,-97,main-floor-david-20221027
2022-10-27 20:28:16.675508+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:28:16.802401+00:00,david watch,basement_pi,-74,main-floor-david-20221027
2022-10-27 20:28:17.000569+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:28:17.080413+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:28:18.113851+00:00,david watch,living_room_blinds,-85,main-floor-david-20221027
2022-10-27 20:28:18.616449+00:00,david phone,bedroom_blinds,-94,main-floor-david-20221027
2022-10-27 20:28:19.690741+00:00,david phone,basement_beacon,-60,main-floor-david-20221027
2022-10-27 20:28:20.125029+00:00,aysylu watch,basement_pi,-90,main-floor-david-20221027
2022-10-27 20:28:20.162292+00:00,aysylu phone,bedroom_blinds,-80,main-floor-david-20221027
2022-10-27 20:28:21.586678+00:00,david phone,basement_beacon,-63,main-floor-david-20221027
2022-10-27 20:28:23.047271+00:00,david watch,bedroom_blinds,-88,main-floor-david-20221027
2022-10-27 20:28:24.051076+00:00,aysylu phone,basement_beacon,-86,main-floor-david-20221027
2022-10-27 20:28:24.975803+00:00,david watch,basement_beacon,-67,main-floor-david-20221027
2022-10-27 20:28:24.982089+00:00,david watch,bedroom_blinds,-90,main-floor-david-20221027
2022-10-27 20:28:25.677427+00:00,david phone,basement_beacon,-77,main-floor-david-20221027
2022-10-27 20:28:26.903730+00:00,david watch,bedroom_blinds,-93,main-floor-david-20221027
2022-10-27 20:28:26.907705+00:00,david watch,basement_beacon,-68,main-floor-david-20221027
2022-10-27 20:28:27.602059+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:28:27.828975+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:28:27.981354+00:00,david watch,basement_pi,-74,main-floor-david-20221027
2022-10-27 20:28:28.405969+00:00,aysylu watch,basement_pi,-90,main-floor-david-20221027
2022-10-27 20:28:28.854885+00:00,david watch,basement_beacon,-74,main-floor-david-20221027
2022-10-27 20:28:29.773428+00:00,david phone,basement_beacon,-59,main-floor-david-20221027
2022-10-27 20:28:31.128124+00:00,aysylu watch,basement_pi,-90,main-floor-david-20221027
2022-10-27 20:28:31.727491+00:00,david phone,basement_beacon,-78,main-floor-david-20221027
2022-10-27 20:28:31.866891+00:00,david watch,living_room_blinds,-80,main-floor-david-20221027
2022-10-27 20:28:32.844818+00:00,david phone,living_room_blinds,-83,main-floor-david-20221027
2022-10-27 20:28:33.975266+00:00,david phone,bedroom_blinds,-91,main-floor-david-20221027
2022-10-27 20:28:34.787632+00:00,david phone,living_room_blinds,-78,main-floor-david-20221027
2022-10-27 20:28:34.903872+00:00,david watch,bedroom_blinds,-89,main-floor-david-20221027
2022-10-27 20:28:35.715769+00:00,david watch,living_room_blinds,-82,main-floor-david-20221027
2022-10-27 20:28:35.923758+00:00,david phone,bedroom_blinds,-87,main-floor-david-20221027
2022-10-27 20:28:35.924567+00:00,aysylu phone,bedroom_blinds,-79,main-floor-david-20221027
2022-10-27 20:28:36.671986+00:00,david phone,living_room_blinds,-83,main-floor-david-20221027
2022-10-27 20:28:38.603312+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:28:38.715168+00:00,david watch,basement_pi,-74,main-floor-david-20221027
2022-10-27 20:28:38.874576+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:28:38.897650+00:00,david phone,living_room_blinds,-84,main-floor-david-20221027
2022-10-27 20:28:40.762940+00:00,aysylu watch,basement_pi,-90,main-floor-david-20221027
2022-10-27 20:28:42.778679+00:00,david phone,living_room_blinds,-86,main-floor-david-20221027
2022-10-27 20:28:44.829806+00:00,david watch,bedroom_blinds,-84,main-floor-david-20221027
2022-10-27 20:28:44.832172+00:00,david watch,basement_beacon,-69,main-floor-david-20221027
2022-10-27 20:28:45.780384+00:00,aysylu phone,basement_beacon,-84,main-floor-david-20221027
2022-10-27 20:28:46.775706+00:00,david watch,bedroom_blinds,-80,main-floor-david-20221027
2022-10-27 20:28:46.781465+00:00,david watch,basement_beacon,-82,main-floor-david-20221027
2022-10-27 20:28:49.635816+00:00,david phone,bedroom_blinds,-85,main-floor-david-20221027
2022-10-27 20:28:49.765174+00:00,david watch,basement_pi,-74,main-floor-david-20221027
2022-10-27 20:28:49.781107+00:00,david watch,living_room_blinds,-77,main-floor-david-20221027
2022-10-27 20:28:49.864889+00:00,david phone,basement_pi,-77,main-floor-david-20221027
2022-10-27 20:28:49.902741+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
2022-10-27 20:28:50.458884+00:00,david phone,living_room_blinds,-81,main-floor-david-20221027
2022-10-27 20:28:51.752609+00:00,aysylu watch,basement_pi,-90,main-floor-david-20221027
2022-10-27 20:28:52.400538+00:00,david phone,living_room_blinds,-83,main-floor-david-20221027
2022-10-27 20:28:52.815903+00:00,david watch,basement_beacon,-73,main-floor-david-20221027
2022-10-27 20:28:54.760974+00:00,david watch,basement_beacon,-81,main-floor-david-20221027
2022-10-27 20:28:55.371521+00:00,david phone,bedroom_blinds,-87,main-floor-david-20221027
2022-10-27 20:28:56.700006+00:00,david watch,bedroom_blinds,-82,main-floor-david-20221027
2022-10-27 20:28:57.318771+00:00,david phone,basement_beacon,-68,main-floor-david-20221027
2022-10-27 20:28:57.838056+00:00,david watch,living_room_blinds,-77,main-floor-david-20221027
2022-10-27 20:28:57.933639+00:00,aysylu phone,basement_beacon,-79,main-floor-david-20221027
2022-10-27 20:28:58.876588+00:00,david watch,bedroom_blinds,-86,main-floor-david-20221027
2022-10-27 20:28:59.263317+00:00,david phone,basement_beacon,-58,main-floor-david-20221027
2022-10-27 20:28:59.266173+00:00,david phone,bedroom_blinds,-89,main-floor-david-20221027
2022-10-27 20:28:59.880427+00:00,aysylu phone,bedroom_blinds,-78,main-floor-david-20221027
2022-10-27 20:29:00.674157+00:00,aysylu phone,basement_pi,-93,main-floor-david-20221027
