time,device,source,rssi,tag
2022-10-27 22:12:57.224171+00:00,aysylu phone,basement_beacon,-81,basement-david-20221027
2022-10-27 22:12:57.718132+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:12:57.727581+00:00,david phone,bedroom_blinds,-84,basement-david-20221027
2022-10-27 22:12:57.931997+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:12:58.017910+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:12:58.371287+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:12:58.373635+00:00,david watch,bedroom_blinds,-89,basement-david-20221027
2022-10-27 22:12:58.758737+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:12:58.862327+00:00,david phone,basement_beacon,-34,basement-david-20221027
2022-10-27 22:12:59.166604+00:00,aysylu phone,basement_beacon,-79,basement-david-20221027
2022-10-27 22:12:59.376130+00:00,aysylu watch,living_room_blinds,-92,basement-david-20221027
2022-10-27 22:12:59.673463+00:00,david phone,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:12:59.784772+00:00,david watch,basement_beacon,-70,basement-david-20221027
2022-10-27 22:13:00.328090+00:00,david watch,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:13:00.598150+00:00,david watch,living_room_blinds,-80,basement-david-20221027
2022-10-27 22:13:00.746920+00:00,david phone,basement_beacon,-32,basement-david-20221027
2022-10-27 22:13:01.564907+00:00,david phone,bedroom_blinds,-84,basement-david-20221027
2022-10-27 22:13:02.540594+00:00,david watch,bedroom_blinds,-87,basement-david-20221027
2022-10-27 22:13:02.550598+00:00,david watch,living_room_blinds,-76,basement-david-20221027
2022-10-27 22:13:02.653601+00:00,david phone,basement_beacon,-32,basement-david-20221027
2022-10-27 22:13:02.990485+00:00,aysylu phone,basement_beacon,-79,basement-david-20221027
2022-10-27 22:13:03.468507+00:00,aysylu watch,living_room_blinds,-92,basement-david-20221027
2022-10-27 22:13:03.678491+00:00,david watch,basement_beacon,-60,basement-david-20221027
2022-10-27 22:13:04.600881+00:00,david phone,basement_beacon,-35,basement-david-20221027
2022-10-27 22:13:04.902018+00:00,aysylu phone,basement_beacon,-78,basement-david-20221027
2022-10-27 22:13:05.416194+00:00,david phone,living_room_blinds,-78,basement-david-20221027
2022-10-27 22:13:05.747029+00:00,aysylu phone,living_room_blinds,-90,basement-david-20221027
2022-10-27 22:13:06.382352+00:00,david watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:13:06.542080+00:00,david phone,basement_beacon,-32,basement-david-20221027
2022-10-27 22:13:06.849395+00:00,aysylu phone,basement_beacon,-79,basement-david-20221027
2022-10-27 22:13:07.353228+00:00,aysylu watch,bedroom_blinds,-76,basement-david-20221027
2022-10-27 22:13:07.780297+00:00,david watch,basement_beacon,-54,basement-david-20221027
2022-10-27 22:13:08.617101+00:00,david watch,living_room_blinds,-76,basement-david-20221027
2022-10-27 22:13:08.722752+00:00,aysylu phone,basement_beacon,-78,basement-david-20221027
2022-10-27 22:13:08.731331+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:13:08.733577+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:13:08.853453+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:13:09.258634+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:13:09.303071+00:00,aysylu watch,bedroom_blinds,-78,basement-david-20221027
2022-10-27 22:13:09.543664+00:00,david phone,living_room_blinds,-77,basement-david-20221027
2022-10-27 22:13:11.249956+00:00,aysylu watch,bedroom_blinds,-77,basement-david-20221027
2022-10-27 22:13:11.485972+00:00,aysylu phone,bedroom_blinds,-91,basement-david-20221027
2022-10-27 22:13:11.488815+00:00,david phone,living_room_blinds,-76,basement-david-20221027
2022-10-27 22:13:12.600318+00:00,aysylu phone,basement_beacon,-78,basement-david-20221027
2022-10-27 22:13:12.617108+00:00,david phone,basement_beacon,-42,basement-david-20221027
2022-10-27 22:13:12.831851+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:13:13.610412+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:13:15.340798+00:00,aysylu watch,bedroom_blinds,-83,basement-david-20221027
2022-10-27 22:13:15.654263+00:00,david phone,living_room_blinds,-86,basement-david-20221027
2022-10-27 22:13:16.597312+00:00,david watch,living_room_blinds,-81,basement-david-20221027
2022-10-27 22:13:16.779418+00:00,david phone,basement_beacon,-41,basement-david-20221027
2022-10-27 22:13:17.299335+00:00,aysylu watch,bedroom_blinds,-79,basement-david-20221027
2022-10-27 22:13:17.708487+00:00,david watch,basement_beacon,-57,basement-david-20221027
2022-10-27 22:13:18.524917+00:00,david watch,living_room_blinds,-76,basement-david-20221027
2022-10-27 22:13:19.644682+00:00,david watch,basement_beacon,-56,basement-david-20221027
2022-10-27 22:13:19.714007+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:13:19.759054+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:13:19.778104+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:13:19.855726+00:00,david phone,living_room_blinds,-82,basement-david-20221027
2022-10-27 22:13:19.866145+00:00,david watch,basement_pi,-87,basement-david-20221027
2022-10-27 22:13:20.879627+00:00,david phone,basement_beacon,-41,basement-david-20221027
2022-10-27 22:13:22.415362+00:00,david watch,living_room_blinds,-79,basement-david-20221027
2022-10-27 22:13:22.844195+00:00,david phone,basement_beacon,-32,basement-david-20221027
2022-10-27 22:13:23.538774+00:00,david watch,basement_beacon,-61,basement-david-20221027
2022-10-27 22:13:24.297330+00:00,david watch,bedroom_blinds,-88,basement-david-20221027
