time,device,source,rssi,tag
2022-10-27 22:17:35.682105+00:00,aysylu watch,bedroom_blinds,-92,basement-david-20221027
2022-10-27 22:17:37.086506+00:00,aysylu watch,basement_beacon,-80,basement-david-20221027
2022-10-27 22:17:37.595475+00:00,david watch,living_room_blinds,-77,basement-david-20221027
2022-10-27 22:17:38.653609+00:00,david watch,basement_beacon,-57,basement-david-20221027
2022-10-27 22:17:39.549959+00:00,david watch,living_room_blinds,-81,basement-david-20221027
2022-10-27 22:17:40.596603+00:00,david watch,basement_beacon,-57,basement-david-20221027
2022-10-27 22:17:40.911930+00:00,aysylu watch,basement_beacon,-81,basement-david-20221027
2022-10-27 22:17:41.391183+00:00,david phone,living_room_blinds,-72,basement-david-20221027
2022-10-27 22:17:42.508778+00:00,david phone,basement_beacon,-35,basement-david-20221027
2022-10-27 22:17:43.349812+00:00,david phone,living_room_blinds,-72,basement-david-20221027
2022-10-27 22:17:43.708632+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:17:43.760175+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:17:43.940153+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:17:44.140625+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:17:44.355286+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:17:44.461672+00:00,david phone,basement_beacon,-32,basement-david-20221027
2022-10-27 22:17:44.907658+00:00,david watch,living_room_blinds,-82,basement-david-20221027
2022-10-27 22:17:47.951694+00:00,david watch,basement_beacon,-54,basement-david-20221027
2022-10-27 22:17:49.476582+00:00,david phone,bedroom_blinds,-90,basement-david-20221027
2022-10-27 22:17:49.581009+00:00,aysylu phone,basement_beacon,-76,basement-david-20221027
2022-10-27 22:17:49.886345+00:00,david watch,basement_beacon,-35,basement-david-20221027
2022-10-27 22:17:50.391770+00:00,aysylu phone,bedroom_blinds,-92,basement-david-20221027
2022-10-27 22:17:50.847603+00:00,aysylu watch,basement_beacon,-80,basement-david-20221027
2022-10-27 22:17:51.722827+00:00,aysylu watch,bedroom_blinds,-82,basement-david-20221027
2022-10-27 22:17:51.832259+00:00,david watch,basement_beacon,-61,basement-david-20221027
2022-10-27 22:17:52.334186+00:00,aysylu phone,bedroom_blinds,-90,basement-david-20221027
2022-10-27 22:17:52.764276+00:00,david phone,basement_beacon,-58,basement-david-20221027
2022-10-27 22:17:53.595122+00:00,aysylu watch,bedroom_blinds,-80,basement-david-20221027
2022-10-27 22:17:54.589966+00:00,david watch,bedroom_blinds,-93,basement-david-20221027
2022-10-27 22:17:54.727292+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:17:54.793361+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:17:54.842427+00:00,david watch,living_room_blinds,-87,basement-david-20221027
2022-10-27 22:17:55.001957+00:00,david phone,basement_beacon,-71,basement-david-20221027
2022-10-27 22:17:55.383212+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:17:55.552722+00:00,aysylu watch,bedroom_blinds,-83,basement-david-20221027
2022-10-27 22:17:55.785464+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:17:56.950824+00:00,aysylu watch,basement_beacon,-83,basement-david-20221027
2022-10-27 22:17:56.953635+00:00,david phone,basement_beacon,-68,basement-david-20221027
2022-10-27 22:17:57.766473+00:00,david phone,bedroom_blinds,-85,basement-david-20221027
2022-10-27 22:17:57.870375+00:00,david watch,basement_beacon,-74,basement-david-20221027
2022-10-27 22:17:58.079688+00:00,david phone,living_room_blinds,-82,basement-david-20221027
2022-10-27 22:17:58.732506+00:00,david watch,living_room_blinds,-79,basement-david-20221027
2022-10-27 22:17:59.142954+00:00,david phone,basement_beacon,-62,basement-david-20221027
2022-10-27 22:17:59.653342+00:00,aysylu watch,living_room_blinds,-93,basement-david-20221027
2022-10-27 22:18:00.036945+00:00,david phone,living_room_blinds,-83,basement-david-20221027
2022-10-27 22:18:00.641019+00:00,david watch,bedroom_blinds,-89,basement-david-20221027
2022-10-27 22:18:01.586652+00:00,aysylu watch,bedroom_blinds,-79,basement-david-20221027
2022-10-27 22:18:01.899044+00:00,david phone,living_room_blinds,-76,basement-david-20221027
2022-10-27 22:18:02.062534+00:00,david watch,basement_beacon,-71,basement-david-20221027
2022-10-27 22:18:02.275985+00:00,aysylu phone,bedroom_blinds,-92,basement-david-20221027
2022-10-27 22:18:02.889664+00:00,david watch,living_room_blinds,-87,basement-david-20221027
2022-10-27 22:18:03.032483+00:00,david phone,basement_beacon,-68,basement-david-20221027
2022-10-27 22:18:03.812305+00:00,aysylu watch,living_room_blinds,-98,basement-david-20221027
2022-10-27 22:18:03.937967+00:00,david watch,basement_beacon,-61,basement-david-20221027
2022-10-27 22:18:04.775778+00:00,david watch,living_room_blinds,-73,basement-david-20221027
2022-10-27 22:18:05.755847+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:18:05.762857+00:00,david phone,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:18:05.790992+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:18:05.860493+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:18:06.008601+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:18:06.618092+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:18:06.883571+00:00,aysylu watch,basement_beacon,-77,basement-david-20221027
2022-10-27 22:18:06.885065+00:00,david phone,basement_beacon,-75,basement-david-20221027
2022-10-27 22:18:07.498490+00:00,aysylu phone,basement_beacon,-75,basement-david-20221027
2022-10-27 22:18:07.650679+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:18:07.704041+00:00,aysylu watch,bedroom_blinds,-91,basement-david-20221027
2022-10-27 22:18:07.704641+00:00,david phone,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:18:07.804538+00:00,david watch,basement_beacon,-68,basement-david-20221027
2022-10-27 22:18:08.626916+00:00,david watch,living_room_blinds,-83,basement-david-20221027
2022-10-27 22:18:09.383081+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:18:09.640377+00:00,david phone,bedroom_blinds,-78,basement-david-20221027
2022-10-27 22:18:10.565937+00:00,david watch,living_room_blinds,-74,basement-david-20221027
2022-10-27 22:18:11.320333+00:00,aysylu phone,basement_beacon,-81,basement-david-20221027
2022-10-27 22:18:11.520427+00:00,aysylu watch,bedroom_blinds,-85,basement-david-20221027
2022-10-27 22:18:11.536369+00:00,david phone,bedroom_blinds,-91,basement-david-20221027
2022-10-27 22:18:11.633543+00:00,david watch,basement_beacon,-64,basement-david-20221027
2022-10-27 22:18:12.147301+00:00,aysylu phone,bedroom_blinds,-90,basement-david-20221027
2022-10-27 22:18:12.511164+00:00,david watch,bedroom_blinds,-84,basement-david-20221027
2022-10-27 22:18:12.922379+00:00,david phone,basement_beacon,-70,basement-david-20221027
2022-10-27 22:18:14.393517+00:00,david watch,bedroom_blinds,-82,basement-david-20221027
2022-10-27 22:18:14.672058+00:00,david watch,living_room_blinds,-73,basement-david-20221027
2022-10-27 22:18:15.183347+00:00,aysylu phone,basement_beacon,-80,basement-david-20221027
2022-10-27 22:18:15.794481+00:00,david watch,basement_beacon,-65,basement-david-20221027
2022-10-27 22:18:15.993612+00:00,aysylu phone,bedroom_blinds,-90,basement-david-20221027
2022-10-27 22:18:16.023318+00:00,david phone,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:18:16.539264+00:00,aysylu watch,basement_beacon,-77,basement-david-20221027
2022-10-27 22:18:16.656099+00:00,david watch,living_room_blinds,-83,basement-david-20221027
2022-10-27 22:18:16.769079+00:00,aysylu watch,basement_pi,-92,basement-david-20221027
2022-10-27 22:18:16.807719+00:00,aysylu phone,basement_pi,-98,basement-david-20221027
2022-10-27 22:18:16.821785+00:00,david phone,basement_pi,-89,basement-david-20221027
2022-10-27 22:18:16.885040+00:00,david watch,basement_pi,-85,basement-david-20221027
2022-10-27 22:18:17.322259+00:00,aysylu watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:18:17.738963+00:00,david watch,basement_beacon,-67,basement-david-20221027
2022-10-27 22:18:17.937010+00:00,david phone,bedroom_blinds,-78,basement-david-20221027
2022-10-27 22:18:19.207045+00:00,aysylu watch,bedroom_blinds,-88,basement-david-20221027
2022-10-27 22:18:19.367292+00:00,david phone,basement_beacon,-77,basement-david-20221027
2022-10-27 22:18:20.512814+00:00,david watch,bedroom_blinds,-85,basement-david-20221027
2022-10-27 22:18:21.573064+00:00,david watch,basement_beacon,-66,basement-david-20221027
2022-10-27 22:18:23.792772+00:00,david watch,basement_beacon,-68,basement-david-20221027
2022-10-27 22:18:23.987533+00:00,david phone,bedroom_blinds,-78,basement-david-20221027
2022-10-27 22:18:25.929821+00:00,aysylu phone,basement_beacon,-81,basement-david-20221027
